person_id,name,position,current_level,suggested_level,gap,overall,role_score,role,grades,club,league
21715,K. Londoño,CM,75,72,3,69,72,Metodista,18,Club Atlético Bucaramanga,
9181,Brayan Ceballos,CD,75,72,3,71,72,Zagueiro,13,New England Revolution,Major League Soccer
21714,H. Mosquera,AM,75,72,3,70,72,Trequartista,15,Santa Fe,Categoría Primera A
14508,Marek Rodak,GK,75,78,-3,72,78,Torwart,10,Fulham,Premier League
11466,Godfried Frimpong,CD,75,72,3,71,72,Libero,13,Kasımpaşa,
21712,D. Torres,CM,75,72,3,69,72,Metodista,18,Santa Fe,Categoría Primera A
22264,Kaick,CM,75,72,3,69,72,Metodista,18,FC Dallas,Major League Soccer
22930,I. Pitta,CF,75,72,3,73,72,Poacher,14,Braga,Liga Portugal
22260,W. Pacheco,CM,75,72,3,69,72,Metodista,18,CS Deportivo Pereira,
21710,F. Chaverra,AM,75,72,3,69,72,Trequartista,14,Independiente Medellín,
15772,Noah Naujoks,CF,75,72,3,72,72,Poacher,16,Excelsior,
9232,Bruno Duarte,CM,75,72,3,69,72,Metodista,18,SC Farense,
20924,J. El Abdellaoui,WF,75,72,3,72,72,Inside Forward,15,Celta Vigo,La Liga
21709,Y. Hurtado,CM,75,72,3,69,72,Metodista,18,OL,
18079,Tomás Ángel,CF,75,72,3,70,72,Poacher,14,Atlético Nacional,Categoría Primera A
20916,M. Frøkjær-Jensen,WF,75,72,3,72,72,Inside Forward,15,Preston North End,Championship
15804,Nouhou Tolo,CD,75,72,3,69,72,Zagueiro,13,Seattle Sounders FC,Major League Soccer
20910,Jarvis Thornton,CM,75,72,3,71,72,Metodista,18,Sheffield Wednesday,Championship
12485,Jayden Richardson,CD,75,72,3,70,72,Zagueiro,13,St Mirren,
3551,Jonathas,CF,75,72,3,70,72,Poacher,29,,
20919,I. Mbaye,AM,75,72,3,72,72,Trequartista,15,Paris Saint-Germain,Ligue 1
21707,G. Paiva,AM,75,72,3,70,72,Trequartista,15,Junior,
22250,I. Bjerkebo,WF,75,72,3,72,72,Inside Forward,14,Sirius,
22246,E. Beltrán,CM,75,72,3,69,72,Metodista,18,Once Caldas,Categoría Primera A
21703,D. Londoño,CM,75,72,3,69,72,Metodista,19,Independiente Medellín,
20898,F. Diabaté,WM,75,72,3,71,72,Fantasista,19,Kasımpaşa,
20896,M. Smit,CF,75,72,3,72,72,Poacher,15,Stoke City,Championship
22244,Lee Dong-Jun,CF,75,72,3,71,72,Poacher,14,Gimcheon Sangmu FC,K League 1
21702,J. Guerrero,CM,75,72,3,69,72,Metodista,18,Junior,
20893,D. Toševski,CF,75,72,3,71,72,Poacher,15,Dender EH,
20886,A. Opoku,WM,75,72,3,70,72,Raumdeuter,19,Kayserispor,Süper Lig
20884,Figueiredo,WF,75,72,3,72,72,Inside Forward,15,,
20883,R. Florucz,WF,75,72,3,72,72,Inverted Winger,16,Unión,
20882,Rodri Alonso,CM,75,72,3,71,72,Metodista,18,Moreirense,
20878,Estêvão,WF,75,72,3,69,72,Inverted Winger,21,Chelsea,Premier League
20876,Javi Rueda,CM,75,72,3,72,72,Metodista,19,Celta Vigo,La Liga
22664,M. Eppel,CF,75,72,3,72,72,Poacher,15,,
1442,Curtis Davies,CD,75,72,3,68,72,Stopper,29,Derby County,Championship
20841,M. Kudus,WM,75,72,3,72,72,Fantasista,19,Tottenham Hotspur,Premier League
22240,Ko Seung-Beom,CM,75,72,3,70,72,Metodista,19,Ulsan,
20855,O. HÃ¸jlund,CM,75,72,3,71,72,Mezzala,18,Eintracht Frankfurt,Bundesliga
22923,Y. Bárcenas,WM,75,72,3,70,72,Fantasista,19,AZ,
20852,D. Duarte,CF,75,72,3,72,72,Poacher,15,,
20850,A. Traoré,WM,75,72,3,71,72,Raumdeuter,19,,
22920,T. Sonha,CD,75,72,3,71,72,Libero,13,Beroe,
3932,Kieron Dyer,WF,75,72,3,73,72,Inside Forward,20,Volendam,
20840,O. Maës,WM,75,72,3,70,72,Fantasista,19,,
22235,R. Árciga,WM,75,72,3,69,72,Fantasista,19,Club Tijuana,Liga MX
20828,D. Camara,WF,75,72,3,73,72,Inverted Winger,15,Girona,La Liga
20838,Miguel Román,CM,75,72,3,71,72,Metodista,19,Celta Vigo,La Liga
10513,Efkan Bekiroğlu,CM,75,72,3,70,72,Metodista,19,Ankaragücü,
20834,R. Mirisola,WF,75,72,3,72,72,Inside Forward,15,Genk,
20829,P. Ampem,WF,75,72,3,72,72,Inside Forward,15,,
20824,S. Mbangula,WF,75,72,3,74,72,Inside Forward,15,Werder Bremen,Bundesliga
20823,S. Dursun,CF,75,72,3,71,72,Poacher,14,,
20821,S. Sithole,CM,75,72,3,70,72,Metodista,18,Tondela,
20818,Emersonn,WM,75,72,3,70,72,Fantasista,19,Toulouse,
17216,Sávio,CM,75,72,3,71,72,Metodista,19,Manchester City,Premier League
22231,M. Mina,CM,75,72,3,69,72,Metodista,18,América de Cali,Categoría Primera A
22916,Osama Al Bowardi,WD,75,72,3,71,72,Invertido,13,,
20810,M. Sauer,CM,75,72,3,71,72,Metodista,19,Toulouse,
22229,T. Ream,CM,75,72,3,70,72,Metodista,18,Charlotte FC,Major League Soccer
22228,Jansen Miller,CM,75,72,3,69,72,Metodista,17,Sporting Kansas City,Major League Soccer
22227,P. Christiansen,CF,75,72,3,71,72,Poacher,15,Víkingur,
22666,A. Rrahmani,CF,75,72,3,72,72,Poacher,15,Sparta Praha,
20800,C. Ordoñez,CM,75,72,3,69,72,Metodista,18,Parma,Serie A
20793,Tyrique Mercera,WD,75,72,3,72,72,Invertido,13,FC Groningen,Eredivisie
20784,M. Mane,WM,75,72,3,72,72,Fantasista,19,Wolverhampton Wanderers,Premier League
22217,Nathan Silva,CM,75,72,3,69,72,Metodista,18,,
20770,A. Ferrari,WF,75,72,3,71,72,Inside Forward,16,Sint-Truiden,
20778,Pedro Carvalho,CM,75,72,3,70,72,Mezzala,18,Estoril,
20775,I. Brnić,WF,75,72,3,73,72,Inside Forward,15,Başakşehir,
20774,Jofre Carreras,WM,75,72,3,71,72,Raumdeuter,19,Espanyol,La Liga
10313,Dimitar Mitov,GK,75,78,-3,72,78,Torwart,10,Aberdeen,
20773,P. Fall,CF,75,72,3,72,72,Poacher,15,,
20766,M. Sonko,WM,75,72,3,70,72,Fantasista,19,Gent,
10045,Darren Randolph,GK,75,78,-3,69,78,Torwart,18,Bournemouth,Premier League
20762,Vinícius Lopes,WF,75,72,3,72,72,Inside Forward,15,CD Santa Clara,
14082,Lucas Flores,AM,75,72,3,70,72,Trequartista,14,Rio Ave,
20753,Kieran Morgan,CM,75,72,3,71,72,Mezzala,18,Queens Park Rangers,Championship
10173,Declan John,WD,75,72,3,71,72,Invertido,13,St Mirren,
20756,Y. Suzuki,WM,75,72,3,72,72,Raumdeuter,19,Freiburg,Bundesliga
22668,B. Cufré,CM,75,72,3,69,72,Metodista,18,Ba,
20757,Peque Fernández,WF,75,72,3,73,72,Inverted Winger,15,Sevilla,La Liga
22206,L. Quiñones,WM,75,72,3,70,72,Fantasista,19,CF Pachuca,Liga MX
20754,S. Koïta,WF,75,72,3,72,72,Inside Forward,15,Gençlerbirligi,
20745,C. Labidi,CD,75,72,3,72,72,Zagueiro,13,Nacional,
20744,M. Godo,WF,75,72,3,73,72,Inside Forward,15,Strasbourg,Ligue 1
15834,Ognjen Bakić,CM,75,72,3,70,72,Metodista,19,Trabzonspor,Süper Lig
22202,Choi Kyu-Baek,CM,75,72,3,69,72,Metodista,17,,
22201,K. Suárez,CM,75,72,3,70,72,Metodista,17,Alianza,
15497,Naif Asiri,WD,75,72,3,70,72,Invertido,13,Al-Okhdood,
22670,L. Vargas,WM,75,72,3,70,72,Raumdeuter,18,Unión Santa Fe,
22673,J. Gallardo,WM,75,72,3,70,72,Fantasista,19,Toluca,
20729,R. Fofana,CF,75,72,3,73,72,Poacher,15,Lens,Ligue 1
20723,Witi,WM,75,72,3,70,72,Fantasista,19,Nacional,
20721,C. Nuozzi,WM,75,72,3,71,72,Fantasista,19,,
22905,S. Kerk,AM,75,72,3,71,72,Enganche,15,MZKS Arka Gdynia,
22904,M. Ceïde,CM,75,72,3,70,72,Metodista,17,Rosenborg,
22674,R. Monreal,WF,75,72,3,71,72,Inside Forward,15,Necaxa,
11878,Ian Hoffmann,CD,75,72,3,71,72,Zagueiro,12,KKS Lech Poznań,Ekstraklasa
21806,J. Fernández,AM,75,72,3,70,72,Trequartista,14,New York City FC,Major League Soccer
20705,Sandro Lima,CF,75,72,3,73,72,Poacher,14,,
20699,Yusi,WM,75,72,3,70,72,Fantasista,19,Alavés,La Liga
20687,A. Ouattara,CM,75,72,3,71,72,Metodista,19,Strasbourg,Ligue 1
10250,Derensili Sanches Fernandes,WM,75,72,3,71,72,Fantasista,19,Excelsior,
20683,İ. Kaya,WF,75,72,3,72,72,Inverted Winger,15,Alanyaspor,Süper Lig
20680,J. Talvitie,WM,75,72,3,71,72,Fantasista,19,NAC Breda,Vrouwen Eredivisie
20678,Y. El-Arabi,WM,75,72,3,71,72,Fantasista,19,Nantes,Ligue 1
22187,R. Battaglia,CM,75,72,3,69,72,Metodista,19,Boca Juniors,Liga de Voleibol Argentina – Serie A1
12625,Jhonder Cádiz,CF,75,72,3,71,72,Poacher,15,FC Famalicão,Liga Portugal
20676,A. Vukčević,WM,75,72,3,71,72,Fantasista,18,Preston North End,Championship
22677,G. Lazarov,WF,75,72,3,71,72,Inside Forward,15,Cherno More Varna,
12874,Jonathan Pérez,CM,75,72,3,69,72,Metodista,18,LA Galaxy,Major League Soccer
20660,Brenner Lucas Gonçalves Santos,WM,75,72,3,70,72,Fantasista,19,CD Santa Clara,
22679,I. Chochev,CF,75,72,3,73,72,Poacher,16,Ludogorets,First Professional Football League
13392,Kazu,CD,75,72,3,71,72,Zagueiro,13,Oţelul Galaţi,
20656,Jan Virgili,WM,75,72,3,71,72,Fantasista,19,Mallorca,La Liga
19439,Mathias Jattah-Njie Jørgensen,CF,75,72,3,71,72,Poacher,13,Blackburn Rovers,Championship
22681,S. Bojadzic,WF,75,72,3,71,72,Inside Forward,14,,
22181,Lee You-Hyeon,CM,75,72,3,69,72,Metodista,18,Gangwon FC,K League 1
22180,M. Emmanuel,WF,75,72,3,71,72,Inside Forward,15,Motherwell,
22177,B. Enow,CM,75,72,3,69,72,Metodista,18,,
19151,Marcelo Salas,WM,75,72,3,69,72,Raumdeuter,18,,
22175,E. Rastoder,WF,75,72,3,72,72,Inside Forward,15,FC Thun,Swiss Super League
20634,L. Karl,WF,75,72,3,73,72,Inverted Winger,15,Bayern Munich,Bundesliga
14392,Mansur,CD,75,72,3,70,72,Zagueiro,13,Atlético Mineiro,
20638,Landerson,WM,75,72,3,68,72,Fantasista,17,Moreirense,
22174,E. Meichtry,WF,75,72,3,72,72,Inside Forward,15,FC Thun,Swiss Super League
14555,Marisa García,CF,75,72,3,70,72,Seconda Punta,14,Real Madrid Femenino,Primera División Femenina
15291,Mohamed Elneny,DM,75,72,3,72,72,Sentinelle,12,Arsenal,Premier League
22170,J. Moya,CM,75,72,3,69,72,Metodista,18,CS Deportivo Pereira,
22166,Shin Min-Ha,CM,75,72,3,69,72,Metodista,17,Gangwon FC,K League 1
22165,E. Patoulidis,WF,75,72,3,72,72,Inside Forward,14,Sandefjord Football,
22687,I. Minchev,AM,75,72,3,71,72,Trequartista,15,Slavia Sofia,
15386,Morris Duggan,CD,75,72,3,70,72,Zagueiro,12,Minnesota United FC,Major League Soccer
22688,Winsley Boteli Mokango,CF,75,72,3,72,72,Poacher,15,FC Sion,Swiss Super League
20616,A. Marcandalli,CM,75,72,3,71,72,Mezzala,18,Genoa,Serie A
20614,Joel Roca,WM,75,72,3,71,72,Fantasista,19,Girona,La Liga
7711,Abdulaziz Al Hatila,WF,75,72,3,71,72,Inside Forward,15,Al-Okhdood,
20613,A. Abid,WM,75,72,3,71,72,Raumdeuter,19,Standard Liège,Belgian Pro League
20611,T. Degreef,WF,75,72,3,72,72,Inside Forward,15,Anderlecht,Belgian Pro League
20609,Pepê Aquino,AM,75,72,3,71,72,Trequartista,15,FC Porto,Liga Portugal
20608,M. Aké,CF,75,72,3,72,72,Poacher,15,Zulte Waregem,
15707,Nihad Mujakić,CD,75,72,3,71,72,Zagueiro,13,Partizan Beograd,
22689,A. Sigurpálsson,CF,75,72,3,71,72,Poacher,14,IF Elfsborg,Allsvenskan
22691,B. Karagaren,WF,75,72,3,71,72,Inside Forward,15,FC Arda Kardzhali,
20603,M. Elimbi Gilbert,CM,75,72,3,69,72,Metodista,18,Gil Vicente,
15966,Orest Lebedenko,CD,75,72,3,71,72,Zagueiro,13,Vitória Guimarães,
20602,J. Ekhator,WF,75,72,3,71,72,Inside Forward,15,Genoa,Serie A
20601,C. Harder,WF,75,72,3,72,72,Inverted Winger,15,RB Leipzig,Bundesliga
20600,Lee Hyun-Ju,CF,75,72,3,72,72,Seconda Punta,15,Arouca,
16678,Riyadh Sharahili,CM,75,72,3,69,72,Metodista,18,Abha,Saudi First Division League
19137,Luiz Adriano,CM,75,72,3,68,72,Mezzala,28,CD Santa Clara,
17845,Teenage Hadebe,CD,75,72,3,71,72,Zagueiro,12,Konyaspor,Süper Lig
22161,M. Rangel,CF,75,72,3,70,72,Poacher,14,Llaneros de Guanare,
22158,S. Buș,CF,75,72,3,72,72,Poacher,15,,
11843,Hugo Lloris,GK,75,78,-3,67,78,Torwart,23,LAFC,
19201,Nikola Iliev,WM,75,72,3,69,72,Raumdeuter,19,,
22153,M. Farji,WF,75,72,3,72,72,Inside Forward,14,OM,Ligue 1
20593,K. Ahearne-Grant,WM,75,72,3,70,72,Fantasista,19,West Bromwich Albion,Championship
18408,Vivaldo Semedo,CF,75,72,3,72,72,Poacher,15,Watford,Championship
20561,R. Merlen,WM,75,72,3,70,72,Raumdeuter,18,Sint-Truiden,
17323,Serge Aurier,WD,75,72,3,72,72,,20,Galatasaray,Süper Lig
22896,J. Gonstad,CF,75,72,3,72,72,Poacher,14,,
18593,Yang Hyun-jun,WF,75,72,3,72,72,Inside Forward,15,Celtic,Scottish Premiership
20585,C. Morris,CF,75,72,3,72,72,Poacher,16,Derby County,Championship
22894,B. Nowak,WF,75,72,3,72,72,Inside Forward,15,,
20571,A. Ntoi,CM,75,72,3,70,72,Mezzala,19,Rio Ave,
20569,P. Brouwer,WM,75,72,3,72,72,Fantasista,19,,
9479,Chance Cowell,CF,75,72,3,71,72,Seconda Punta,15,San Jose Earthquakes,Major League Soccer
9723,Connor McLennan,CF,75,72,3,71,72,Poacher,15,Livingston FC,
15194,Mike van Duinen,CF,75,72,3,71,72,Poacher,15,Excelsior,
22151,B. Rodríguez,CF,75,72,3,72,72,Poacher,16,América,MX Expansion League
22696,D. González,WF,75,72,3,71,72,Inside Forward,16,Atlas,
22150,F. Sartori,CF,75,72,3,70,72,Poacher,14,,
22149,R. Moldoveanu,WF,75,72,3,71,72,Inside Forward,15,Argeș Pitești,
20553,Christian Kofane,CF,75,72,3,73,72,Poacher,15,Bayer Leverkusen,Bundesliga
11741,Hassan Kadesh,WD,75,72,3,71,72,Invertido,13,Al-Ettifaq,
11581,Gyan de Regt,WM,75,72,3,70,72,Fantasista,19,Excelsior,
20548,Gustavo Varela,CF,75,72,3,73,72,Seconda Punta,13,Gil Vicente,
20547,M. Ihattaren,WF,75,72,3,73,72,Inside Forward,16,Fortuna Sittard,Eredivisie
20538,T. Leysen,CM,75,72,3,70,72,Metodista,17,,
8792,Attila Mocsi,CD,75,72,3,71,72,Zagueiro,13,Rizespor,
10249,Derek Dodson,CD,75,72,3,71,72,Zagueiro,12,Minnesota United FC,Major League Soccer
22144,R. Pizarro,WM,75,72,3,69,72,Fantasista,19,FC Juárez,Liga MX
6856,Stefano Okaka Chuka,CF,75,72,3,70,72,Poacher,29,,
18385,Virgil Misidjan,CM,75,72,3,71,72,Metodista,19,NEC,
22699,R. Ledezma,CM,75,72,3,69,72,Metodista,19,Guadalajara,
22141,F. Acheampong,CF,75,72,3,73,72,Poacher,14,,
22134,F. Cantillo,CM,75,72,3,69,72,Metodista,18,AD Unión Magdalena,
20537,S. Hetli,WF,75,72,3,71,72,Inside Forward,15,,
8701,Armel Bella-Kotchap,CD,75,72,3,72,72,Zagueiro,22,Southampton,Premier League
20528,M. Mimaroğlu,WF,75,72,3,72,72,Inside Forward,15,Gençlerbirligi,
22129,P. Silva,CD,75,72,3,71,72,Zagueiro,12,,
22127,M. Castillo,WM,75,72,3,70,72,Raumdeuter,18,América de Cali,Categoría Primera A
22125,Marlon Ricardo Sierra Zamora,CM,75,72,3,68,72,Metodista,18,Llaneros de Guanare,
22702,L. Małachowski Thorell,WF,75,72,3,71,72,Inside Forward,14,Mjällby AIF,Allsvenskan
22705,A. Tungarov,CM,75,72,3,70,72,Metodista,19,Montana,
19183,Michele Sego,CF,75,72,3,72,72,Poacher,16,,
22120,J. Ríos,CM,75,72,3,69,72,Metodista,18,CS Deportivo Pereira,
16460,Rakan Kaabi,CD,75,72,3,71,72,Zagueiro,13,Al-Fayha,
14870,Matty Longstaff,CM,75,72,3,69,72,Metodista,18,Newcastle United,Premier League
22115,F. Ángel,CM,75,72,3,69,72,Metodista,18,Junior,
20512,Y. Zouaoui,WM,75,72,3,71,72,Fantasista,19,Le Havre,Ligue 1
20505,F. Viñas,WF,75,72,3,73,72,Inside Forward,15,Real Oviedo,Segunda División
20502,K. Sène,CF,75,72,3,70,72,Seconda Punta,15,Middlesbrough,Championship
22887,M. Cupák,CF,75,72,3,72,72,Poacher,15,FC Fastav Zlin,
20500,A. Dennis,CM,75,72,3,71,72,Metodista,19,Göztepe AŞ,
20499,L. Kulenović,CF,75,72,3,73,72,Poacher,16,Heracles,
20498,B. Goore,CF,75,72,3,72,72,Poacher,15,Gent,
20490,Murilo,WF,75,72,3,72,72,Inside Forward,15,Gil Vicente,
20488,L. Tómasson,WM,75,72,3,71,72,Raumdeuter,18,Samsunspor,
20484,F. Asllani,CF,75,72,3,73,72,Poacher,15,1899 Hoffenheim,Bundesliga
20481,M. Milovanović,CF,75,72,3,71,72,Poacher,16,,
8457,Andreas Ivanschitz,WF,75,72,3,72,72,Inside Forward,20,Viktoria Plzeň,
17326,Sergei Ignashevich,CD,75,72,3,71,72,Sweeper,13,,
14014,Lorenzo Montipò,GK,75,78,-3,68,78,Ball-Playing GK,20,Verona,Serie A
22709,Lee Jin-Hyun,AM,75,72,3,70,72,Trequartista,14,Ulsan,
22711,Yuri Alberto,CF,75,72,3,73,72,Poacher,15,Corinthians,
13,Aaron Mooy,DM,75,72,3,70,72,Sentinelle,29,Celtic,Scottish Premiership
22105,M. Pittón,CM,75,72,3,70,72,Metodista,18,Unión Santa Fe,
22879,S. Afolabi,WF,75,72,3,72,72,Inside Forward,15,Slovan Liberec,
22878,L. Mašek,CF,75,72,3,71,72,Poacher,15,Slovan Liberec,
20460,A. Guðjohnsen,CF,75,72,3,71,72,Poacher,15,Blackburn Rovers,Championship
20474,B. Kuwas,WF,75,72,3,72,72,Inverted Winger,16,Volendam,
19254,Raúl González,CM,75,72,3,69,72,Metodista,18,,
21808,P. Vegetti,CF,75,72,3,73,72,Poacher,14,Vasco da Gama,
22713,Ênio,WF,75,72,3,71,72,Inverted Winger,14,EC Juventude,
10431,Duje Čop,CF,75,72,3,69,72,Poacher,24,HNK Šibenik,Third Football League
22715,A. Herrera,WM,75,72,3,69,72,Raumdeuter,18,,
8622,Anton Tanghe,CD,75,72,3,71,72,Zagueiro,13,Zulte Waregem,
20468,M. Amevor,CM,75,72,3,71,72,Metodista,18,Volendam,
23068,A. Tanko,WF,75,72,3,72,72,Inside Forward,15,FK Pardubice,Czech First League
14595,Marko Dugandžić,CF,75,72,3,68,72,Poacher,13,FC Seoul,K League 1
9014,Benoît Nyssen,CM,75,72,3,71,72,Metodista,19,Zulte Waregem,
20459,Jay Robinson,WF,75,72,3,73,72,Inside Forward,15,Southampton,Premier League
22717,O. Herrera,CF,75,72,3,71,72,Poacher,15,Tigres UANL,Liga MX
14568,Mariusz Stępiński,CF,75,72,3,69,72,Poacher,23,Aris Limassol,
20458,Zoubdi,WM,75,72,3,70,72,Fantasista,19,,
22876,M. Ruskov,CM,75,72,3,70,72,Metodista,17,Lokomotiv Plovdiv,
20455,S. Egeli,WF,75,72,3,72,72,Inside Forward,15,Ipswich Town,Premier League
20452,João Carvalho,WF,75,72,3,72,72,Inverted Winger,15,Estoril,
22874,B. Kostov,CM,75,72,3,70,72,Metodista,18,,
22872,M. Čermák,AM,75,72,3,71,72,Trequartista,16,Dukla Praha,
22089,J. Mercado,CM,75,72,3,69,72,Metodista,18,AD Unión Magdalena,
9797,Cristian Ponde,CF,75,72,3,71,72,Seconda Punta,15,SC Farense,
22723,Jonathan Asp Jensen,WF,75,72,3,72,72,Inside Forward,15,Grasshoppers,
22727,Fran Villalba,AM,75,72,3,70,72,Trequartista,16,Santos Laguna,Liga MX
13784,Lebo Mothiba,CF,75,72,3,72,72,Poacher,12,Strasbourg,Ligue 1
9956,Daniel Vašulín,CF,75,72,3,72,72,Poacher,15,Viktoria Plzeň,
19428,Ignacio Jáuregui Díaz,CF,75,72,3,72,72,Poacher,15,,
22083,E. Centurión,GK,75,78,-3,71,78,Torwart,32,,
22081,K. Castañeda,CF,75,72,3,72,72,Poacher,16,Club Tijuana,Liga MX
22079,Renato Kayzer,CF,75,72,3,72,72,Poacher,14,Vitória,
10605,Emanuel Reynoso,CM,75,72,3,70,72,Metodista,18,Minnesota United FC,Major League Soccer
14176,Luka Đorđević,CF,75,72,3,71,72,Complete Forward,15,Ponferradina,
22074,J. Bartlett,CM,75,72,3,70,72,Metodista,16,Sporting Kansas City,Major League Soccer
22072,Lee Sang-Heon,CF,75,72,3,70,72,Poacher,14,Gangwon FC,K League 1
20431,T. Hata,CM,75,72,3,70,72,Metodista,19,Sint-Truiden,
22869,A. Chandarov,WM,75,72,3,70,72,Raumdeuter,19,Cherno More Varna,
11444,Giovanni van Zwam,CM,75,72,3,71,72,Metodista,17,Go Ahead Eagles,Eredivisie
20430,M. Stjepanović,CM,75,72,3,69,72,Metodista,18,Moreirense,
20427,Janderson,WF,75,72,3,70,72,Inside Forward,14,Göztepe AŞ,
14148,Luis Görlich,CD,75,72,3,70,72,Zagueiro,12,PEC Zwolle,Eredivisie
22867,N. Zlatev,WF,75,72,3,71,72,Inside Forward,15,Cherno More Varna,
11951,Ilay Camara,WM,75,72,3,72,72,Fantasista,19,Anderlecht,Belgian Pro League
12283,Jamar Ricketts,CD,75,72,3,71,72,Libero,12,San Jose Earthquakes,Major League Soccer
20435,G. Crettaz,CM,75,72,3,68,72,Metodista,24,NEC,
22063,Um Won-Sang,AM,75,72,3,70,72,Trequartista,14,Ulsan,
22061,M. Di Giusto,CF,75,72,3,73,72,Poacher,16,FC Luzern,Swiss Super League
22057,R. Nivokazi,CF,75,72,3,72,72,Poacher,15,FC Sion,Swiss Super League
22729,S. Nsimba,CF,75,72,3,72,72,Poacher,16,Universitatea Craiova,
12555,Jeppe Erenbjerg,CF,75,72,3,72,72,Poacher,16,Zulte Waregem,
22730,C. Clark,WD,75,72,3,70,72,Invertido,12,CF Montréal,Major League Soccer
20416,Jesús Rodríguez,WM,75,72,3,71,72,Fantasista,19,Como,Serie A
22866,L. Jawo,WF,75,72,3,71,72,Inside Forward,15,Jablonec,
20409,Ilyas  Ansah,WF,75,72,3,72,72,Inside Forward,15,Union Berlin,Bundesliga
22865,D. Puškáč,WM,75,72,3,70,72,Fantasista,19,Jablonec,
20395,A. Oehlers,WF,75,72,3,72,72,Inside Forward,15,Volendam,
20404,S. El Mala,CF,75,72,3,73,72,Poacher,15,1. FC Köln,Bundesliga
22049,M. Fofana,CM,75,72,3,70,72,Metodista,18,New England Revolution,Major League Soccer
22043,Cláudio Braga,CF,75,72,3,72,72,Poacher,15,Heart of Midlothian FC,
22041,Kim Tae-Han,CM,75,72,3,70,72,Metodista,16,,
22860,L. Marin,CM,75,72,3,69,72,Metodista,18,Slavia Sofia,
22040,S. Mailat,WF,75,72,3,71,72,Inside Forward,15,Botoşani,
13583,Kléri Serber,WM,75,72,3,69,72,Raumdeuter,19,Botev Vratsa,
22032,Hong Yun-Sang,CF,75,72,3,70,72,Poacher,14,Pohang Steelers,K League 1
22858,Y. Guermouche,WF,75,72,3,71,72,Inside Forward,15,Slavia Sofia,
22857,R. Raychev,CF,75,72,3,71,72,Poacher,15,Slavia Sofia,
22856,M. Stoev,CM,75,72,3,70,72,Metodista,18,Botev Vratsa,
16297,Phil Jones,CD,75,72,3,69,72,Stopper,29,Manchester United,Premier League
22026,Y. Pîrvu,WD,75,72,3,71,72,Invertido,13,Argeș Pitești,
22025,J. Paradela,WF,75,72,3,72,72,Inside Forward,15,Cruz Azul,
22023,A. Gutiérrez,CM,75,72,3,69,72,Metodista,18,Club Atlético Bucaramanga,
20386,R. Burrell,WM,75,72,3,70,72,Fantasista,19,Queens Park Rangers,Championship
16292,Peyton Miller,CD,75,72,3,70,72,Zagueiro,12,New England Revolution,Major League Soccer
22855,D. Genov,WM,75,72,3,70,72,Raumdeuter,19,Botev Vratsa,
20387,I. Soumaré,WF,75,72,3,73,72,Inside Forward,16,Le Havre,Ligue 1
22019,M. Céliz,WD,75,72,3,71,72,Invertido,12,Deportivo,Primera División RFEF 2021-22
20381,Joseph Okopu,WF,75,72,3,72,72,Inside Forward,15,Zulte Waregem,
22013,Jeong Chi-In,WF,75,72,3,70,72,Inside Forward,14,Daegu FC,K League 1
20372,J. Liongola,WM,75,72,3,71,72,Fantasista,19,,
8160,Alex Telles,WD,75,72,3,70,72,Lateral,21,Al-Nassr,Saudi Pro League
22851,Abdulla Yusuf Helal,WM,75,72,3,70,72,Raumdeuter,19,Bohemians 1905,Czech First League
22009,Hong Jeong-Ho,CM,75,72,3,69,72,Metodista,18,,
22736,Nawaf Al Habashi,WF,75,72,3,71,72,Inside Forward,15,AZ,
22740,S. Milinković-Savić,AM,75,72,3,71,72,Trequartista,15,Al-Hilal,
17572,Stavros Gavriel,CM,75,72,3,71,72,Metodista,19,Zulte Waregem,
20366,P. Gladon,CF,75,72,3,72,72,Poacher,14,Fortuna Sittard,Eredivisie
22746,J. Abella,CM,75,72,3,70,72,Metodista,18,Santos Laguna,Liga MX
11574,Gustavo Sauer,CF,75,72,3,73,72,Poacher,14,Rizespor,
20365,R. Saïd,WF,75,72,3,72,72,Inside Forward,15,Standard Liège,Belgian Pro League
22848,B. Fourrier,CF,75,72,3,72,72,Poacher,16,FK Septemvri Sofia,
20364,N. Djouahra,WF,75,72,3,72,72,Inside Forward,15,Arouca,
22006,Lee Gi-Hyuk,CM,75,72,3,70,72,Metodista,16,Gangwon FC,K League 1
20379,P. Sučić,WM,75,72,3,72,72,Fantasista,19,Inter Milan,Serie A
22846,Saeed Baattia,CM,75,72,3,70,72,Metodista,18,Al-Fateh,
20352,C. Ramírez,CF,75,72,3,68,72,Poacher,13,Nacional,
20351,Paulinho Bóia,WM,75,72,3,71,72,Fantasista,19,Nacional,
22004,M. Tuci,CM,75,72,3,69,72,Metodista,16,Gangwon FC,K League 1
21997,W. Morelo,CF,75,72,3,70,72,Poacher,14,Águilas Doradas,
20336,K. Goto,CF,75,72,3,72,72,Poacher,16,Sint-Truiden,
20339,O. Adewumi,WF,75,72,3,72,72,Inside Forward,15,Cercle Brugge,
13829,Léo Dubois,WD,75,72,3,72,72,Lateral,12,Nantes,Ligue 1
21994,G. Cuervo,WD,75,72,3,70,72,Invertido,12,Envigado,
22843,Rakan Al Tulayhi,AM,75,72,3,71,72,Trequartista,15,,
22842,M. Diaby,WM,75,72,3,69,72,Fantasista,19,Al-Ittihad,Saudi Pro League
