Name,Nation,Club,Position,Mentality,Foot,Primary Class,Secondary Class,Model,Level,Peak,DOB,Age,YOB
Harry Winks,England,Leicester City,CM,Balanced,R,Controller,Engine,Conductor,84,84
Hamza Choudhury,England,Leicester City,CM,Cautious,R,Engine,Stopper,Destroyer,83,83
Stephy Mavididi,DR Congo,Leicester City,WF,Attacking,R,Creator,Dribbler,Magician,84,84
Yunus Akgun,Turkey,Leicester City,WF,Attacking,L,Dribbler,Creator,Wizard,84,84
Abdul Fatawu,Ghana,Leicester City,WF,Attacking,L,Dribbler,Creator,Wizard,84,84
Wanya Marcal,Portugal,Leicester City,WF,Balanced,R,Creator,Engine,Catalyst,82,82
Jamie Vardy,England,Leicester City,CF,Balanced,R,Sprinter,Striker,Ghost,86,87
Patson Daka,Zambia,Leicester City,CF,Attacking,R,Sprinter,Striker,Ghost,85,85
Tom Cannon,England,Leicester City,CF,Attacking,R,Striker,Sprinter,Rocket,82,
Kelechi Iheanacho,Nigeria,Leicester City,CF,Attacking,L,Striker,Creator,Assassin,80,80
Shinji Okazaki,Japan,Leicester City,CF,Cautious,R,Engine,Striker,Livewire,79,79
Wanya Marcal-Madivadua,Portugal,Leicester City,Wide Forward,,R,,,,,
Lucas Hradecky,Finland,Leverkusen,GK,Cautious,R,Acrobat,Orthodox,Shotstopper,86,86
Alex Grimaldo,Spain,Leverkusen,WD ,Attacking,L,Creator,Passer,Maestro,87,87
Timothy Fosu-Mensah,Belgium,Leverkusen,WD ,Balanced,R,Engine,Powerhouse,Bison,83,83
Edmond Tapsoba,Burkina Faso,Leverkusen,CD,Balanced,R,Stopper,Controller,Lynchpin,86,86
Odilon Kossounou,Ivory Coast,Leverkusen,CD,Balanced,R,Stopper,Aerial,Centre Back,86,86
Piero Hincapie,Colombia,Leverkusen,CD,Cautious,L,Stopper,Engine,Train,86,86
Jonathan Tah,Germany,Leverkusen,CD,Balanced,R,Stopper,Powerhouse,Rock,86,86
Jeremie Frimpong,Netherlands,Leverkusen,WM,Attacking,R,Sprinter,Dribbler,Raider,88,88
Amine Adli,Morocco,Leverkusen,WM,Attacking,L,Sprinter,Creator,Spark,85,85
Nathan Tella,Nigeria,Leverkusen,WM,Attacking,R,Sprinter,Engine,Shuttler,85,84
Florian Wirtz,Germany,Leverkusen,CM,Attacking,R,Creator,Dribbler,Magician,90,90
Granit Xhaka,Switzerland,Leverkusen,CM,Balanced,L,Commander,Engine,General,88,88
Jonas Hofmann,Germany,Leverkusen,CM,Balanced,R,Engine,Creator,Raumdeuter,86,86
Nadiem Amiri,Germany,Leverkusen,CM,Balanced,R,Engine,Commander,Driver,85,85
Exequiel Palacios,Argentina,Leverkusen,CM,Balanced,R,Engine,Stopper,Destroyer,85,85
Robert Andrich,Germany,Leverkusen,CM,Balanced,R,Engine,Commander,Driver,85,85
Gustavo Puerta,Colombia,Leverkusen,CM,Balanced,R,Engine,Stopper,Destroyer,83,83
Noah Mbamba,Belgium,Leverkusen,CM,Balanced,R,Controller,Engine,Conductor,83,83
Victor Boniface,Nigeria,Leverkusen,CF,Balanced,R,Powerhouse,Aerial,Tank,86,86
Patrik Schik,Czech Republic,Leverkusen,CF,Attacking,L,Striker,Powerhouse,Rifle,85,85
Borja Iglesias,Spain,Leverkusen,CF,Balanced,R,Striker,Engine,Poacher,84,84
Sardar Azmoun,Iran,Leverkusen,CF,Balanced,R,Engine,Creator,Raumdeuter,84,84
Adam Hlozek,Czech Republic,Leverkusen,CF,Balanced,R,Sprinter,Powerhouse,Athlete,84,84
Alisson Becker,Brazil,Liverpool,GK,Cautious,R,Acrobat,Distributor,All-Rounder,91,90
Caoimhin Kelleher,Ireland,Liverpool,GK,Balanced,R,Acrobat,Orthodox,Shotstopper,84,84
Adrian,Spain,Liverpool,GK,Cautious,R,Orthodox,Commander,Sentinel,83,83
Trent Alexander-Arnold,England,Liverpool,WD ,Balanced,R,Passer,Creator,Playmaker,89,89
Andy Robertson,Scotland,Liverpool,WD ,Balanced,L,Engine,Sprinter,Shuttler,88,88
Conor Bradley,Northern Ireland,Liverpool,WD ,Balanced,R,Sprinter,Engine,Shuttler,85,85
Kostas Tsimikas,Greece,Liverpool,WD ,Balanced,L,Passer,Cover,Provider,83,83
Virgil van Dijk,Netherlands,Liverpool,CD,Cautious,R,Stopper,Controller,Lynchpin,91,92
Ibrahima Konate,France,Liverpool,CD,Cautious,R,Stopper,Powerhouse,Rock,88,88
Jarell Quansah,England,Liverpool,CD,Balanced,R,Stopper,Controller,Lynchpin,85,84
Joe Gomez,England,Liverpool,CD,Balanced,R,Cover,Stopper,Cornerback,84,84
Joel Matip,Cameroon,Liverpool,CD,Cautious,R,Stopper,Aerial,Centre Back,83,83
Ben Doak,Scotland,Liverpool,WM,Attacking,R,Creator,Dribbler,Magician,82,82
Alexis Mac Allister,Argentina,Liverpool,CM,Attacking,R,Controller,Creator,Pivot,87,88
Dominik Szoboszlai,Hungary,Liverpool,CM,Attacking,R,Creator,Sprinter,Livewire,87,87
Thiago,Spain,Liverpool,CM,Balanced,R,Controller,Creator,Pivot,86,88
Wataru Endo,Japan,Liverpool,CM,Cautious,R,Cover,Engine,Guardian,85,84
Ryan Gravenberch,Netherlands,Liverpool,CM,Balanced,R,Controller,Engine,Conductor,85,85
Curtis Jones,England,Liverpool,CM,Balanced,R,Creator,Engine,Catalyst,84,84
Harvey Elliot,England,Liverpool,CM,Attacking,L,Creator,Striker,Fantasista,84,84
Stefan Bajcetic,Spain,Liverpool,CM,Balanced,R,Controller,Passer,Regista,83,83
Mohamed Salah,Egypt,Liverpool,WF,Attacking,L,Creator,Striker,Fantasista,90,92
Diogo Jota,Portugal,Liverpool,WF,Balanced,R,Striker,Creator,Assassin,87,87
Luis Diaz,Colombia,Liverpool,WF,Balanced,R,Creator,Striker,Fantasista,87,87
Darwin Nunez,Uruguay,Liverpool,CF,Balanced,R,Sprinter,Powerhouse,Athlete,86,86
Cody Gakpo,Netherlands,Liverpool,CF,Balanced,R,Creator,Dribbler,Magician,86,86
Bafode Diakite,France,LOSC,CD,Balanced,R,Stopper,Cover,Shield,85,85
Hakon Haraldsson,Iceland,LOSC,CM,Balanced,R,Engine,Creator,Raumdeuter,85,85
Jonathan David,Canada,LOSC,CF,Attacking,R,Striker,Sprinter,Rocket,86,86
Thomas Kaminski,Poland,Luton Town,GK,Cautious,R,Orthodox,Acrobat,Wall,84,84
James Shea,England,Luton Town,GK,Cautious,R,Acrobat,Orthodox,Shotstopper,80,80
Oliver Pipa,Spain,Luton Town,GK,Cautious,R,Acrobat,Orthodox,Shotstopper,77,
Tim Krul,Netherlands,Luton Town,GK,Cautious,R,Orthodox,Acrobat,Wall,76,76
Issa Kaboré,Burkina Faso,Luton Town,WD ,Balanced,R,Sprinter,Cover,Flanker,83,83
Daiki Hashioka,Japan,Luton Town,WD ,Balanced,R,Engine,Stopper,Destroyer,82,82
Dan Potts,England,Luton Town,WD ,Balanced,L,Cover,Engine,Guardian,81,81
Amari'i Bell,Jamaica,Luton Town,WD ,Balanced,L,Sprinter,Engine,Shuttler,81,81
Joe Johnson,England,Luton Town,WD ,Balanced,L,Sprinter,Engine,Shuttler,80,80
Gabriel Osho,Nigeria,Luton Town,CD,Balanced,R,Powerhouse,Stopper,Enforcer,83,83
Teden Mengi,England,Luton Town,CD,Cautious,R,Stopper,Controller,Lynchpin,83,83
Tom Lockyer,England,Luton Town,CD,Cautious,R,Stopper,Commander,Leader,82,82
Reece Burke,England,Luton Town,CD,Balanced,R,Stopper,Powerhouse,Rock,82,82
Mads Juel Andersen,Denmark,Luton Town,CD,Balanced,R,Aerial,Powerhouse,Colossus,81,81
Chiedozie Ogbene,Ireland,Luton Town,WM,Balanced,R,Sprinter,Dribbler,Raider,85,85
Alfie Doughty,England,Luton Town,WM,Balanced,L,Sprinter,Passer,Wing Back,83,83
Andros Townsend,England,Luton Town,WM,Balanced,E,Creator,Striker,Fantasista,83,84
Fred Onyedinma,Nigeria,Luton Town,WM,Balanced,R,Sprinter,Dribbler,Raider,81,81
Ross Barkley,England,Luton Town,CM,Attacking,R,Controller,Creator,Pivot,86,86
Marvelous Nakamba,Zimbabwe,Luton Town,CM,Balanced,L,Engine,Stopper,Destroyer,83,83
Tahith Chong,Netherlands,Luton Town,CM,Attacking,L,Creator,Engine,Catalyst,83,83
Jacob Brown,Scotland,Luton Town,CM,Balanced,R,Engine,Creator,Raumdeuter,83,83
Albert Sambi Lokonga,Belgium,Luton Town,CM,Balanced,R,Controller,Engine,Conductor,83,83
Cauley Woodrow,England,Luton Town,CM,Balanced,R,Creator,Striker,Fantasista,82,82
Luke Berry,England,Luton Town,CM,Balanced,R,Engine,Creator,Raumdeuter,82,82
Elliot Thorpe,England,Luton Town,CM,Balanced,R,Controller,Engine,Conductor,80,80
Pelly-Ruddock Mpanzu,DR Congo,Luton Town,CM,Balanced,R,Engine,Powerhouse,Bison,79,80
Zach Nelson,England,Luton Town,CM,Balanced,R,Engine,Controller,Box-To-Box,77,79
Carlton Morris,England,Luton Town,CF,Balanced,R,Powerhouse,Striker,Spearhead,85,85
Elijah Adebayo,England,Luton Town,CF,Balanced,R,Aerial,Powerhouse,Colossus,85,85
Taylan Harris,England,Luton Town,CF,Attacking,L,Creator,Dribbler,Magician,79,79
Ederson,Brazil,Manchester City,GK,Cautious,L,Distributor,Sweeper,Libero GK,91,91
Stefan Ortega,Germany,Manchester City,GK,Balanced,R,Distributor,Acrobat,Guardian,85,85
Scott Carson,England,Manchester City,GK,Cautious,R,Orthodox,Commander,Sentinel,80,80
Kyle Walker,England,Manchester City,WD ,Cautious,R,Sprinter,Engine,Shuttler,91,90
Rico Lewis,England,Manchester City,WD ,Balanced,R,Controller,Passer,Regista,83,83
Ruben Dias,Portugal,Manchester City,CD,Balanced,R,Stopper,Controller,Lynchpin,91,90
Josko Gvardiol,Croatia,Manchester City,CD,Balanced,L,Cover,Stopper,Cornerback,90,89
John Stones,England,Manchester City,CD,Balanced,R,Engine,Cover,Dynamo,90,89
Manuel Akanji,Switzerland,Manchester City,CD,Cautious,R,Stopper,Aerial,Centre Back,88,88
Nathan Aké,Netherlands,Manchester City,CD,Balanced,L,Cover,Stopper,Cornerback,87,87
Taylor Harwood-Bellis,England,Manchester City,CD,Balanced,R,Stopper,Controller,Lynchpin,83,83
Callum Doyle,England,Manchester City,CD,Balanced,L,Stopper,Powerhouse,Rock,83,83
Sergio Gomez,Spain,Manchester City,WM,Balanced,L,Passer,Engine,,84,84
Kevin De Bruyne,Belgium,Manchester City,CM,Attacking,R,Creator,Passer,Maestro,93,93
Rodri,Spain,Manchester City,CM,Balanced,R,Controller,Engine,Conductor,93,92
Phil Foden,England,Manchester City,CM,Attacking,L,Creator,Striker,Fantasista,91,90
Bernardo Silva,Portugal,Manchester City,CM,Balanced,L,Creator,Engine,Catalyst,90,90
Mateo Kovacic,Croatia,Manchester City,CM,Balanced,R,Controller,Engine,Conductor,87,87
Matheus Nunes,Portugal,Manchester City,CM,Attacking,R,Creator,Dribbler,Magician,86,86
Mahamadou Susoho,Spain,Manchester City,CM,Cautious,R,Cover,Controller,Anchor,81,81
Jack Grealish,England,Manchester City,WF,Attacking,R,Dribbler,Creator,Wizard,88,88
Jeremy Doku,Belgium,Manchester City,WF,Attacking,R,Dribbler,Creator,Wizard,88,88
Oscar Bobb,Sweden,Manchester City,WF,Attacking,L,Sprinter,Creator,Spark,84,84
Micah Hamilton,England,Manchester City,WF,Balanced,R,Creator,Engine,Catalyst,83,83
Kayky,Brazil,Manchester City,WF,Attacking,L,Creator,Sprinter,Livewire,82,82
Erling Haaland,Norway,Manchester City,CF,Attacking,L,Powerhouse,Striker,Spearhead,92,92
Julian Alvarez,Argentina,Manchester City,CF,Balanced,R,Creator,Striker,Fantasista,89,88
Andre Onana,Cameroon,Manchester United,GK,Balanced,R,Distributor,Sweeper,Libero GK,87,87
Altay Bayindir,Turkey,Manchester United,GK,Balanced,R,Acrobat,Orthodox,Shotstopper,84,84
Diogo Dalot,Portugal,Manchester United,WD ,Balanced,R,Engine,Sprinter,Shuttler,85,84
Luke Shaw,England,Manchester United,WD ,Balanced,L,Engine,Cover,Dynamo,84,84
Tyrell Malacia,Netherlands,Manchester United,WD ,Attacking,L,Sprinter,Cover,Flanker,82,83
Raphael Varane,France,Manchester United,CD,Cautious,R,Stopper,Cover,Shield,86,87
Lisandro Martinez,Argentina,Manchester United,CD,Balanced,L,Stopper,Cover,Shield,86,86
Victor Lindelof,Sweden,Manchester United,CD,Balanced,R,Stopper,Cover,Shield,85,85
Jonny Evans,Northern Ireland,Manchester United,CD,Balanced,R,Stopper,Cover,Shield,84,84
Willy Kambwala,France,Manchester United,CD,Balanced,R,Stopper,Sprinter,Shadow,81,81
Bruno Fernandes,Portugal,Manchester United,CM,Attacking,R,Creator,Passer,Maestro,88,88
Kobbie Mainoo,England,Manchester United,CM,Balanced,R,Controller,Engine,Conductor,86,85
Christian Eriksen,Denmark,Manchester United,CM,Attacking,R,Passer,Creator,Playmaker,84,83
Mason Mount,England,Manchester United,CM,Balanced,R,Engine,Creator,Raumdeuter,84,84
Casemiro,Brazil,Manchester United,CM,Balanced,R,Cover,Commander,Anchor,84,84
Scott McTominay,Scotland,Manchester United,CM,Balanced,R,Engine,Aerial,Boxcrasher,84,84
Sofyan Amrabat,Morocco,Manchester United,CM,Cautious,R,Cover,Commander,Anchor,83,83
Tom Huddlestone,England,Manchester United,CM,Balanced,R,Controller,Passer,Regista,80,85
Marcus Rashford,England,Manchester United,WF,Attacking,R,Striker,Sprinter,Rocket,86,86
Antony,Brazil,Manchester United,WF,Attacking,L,Dribbler,Creator,Wizard,85,85
Alejandro Garnacho,Spain,Manchester United,WF,Attacking,R,Sprinter,Striker,Ghost,85,85
Amad Diallo,Ivory Coast,Manchester United,WF,Attacking,L,Dribbler,Creator,Wizard,83,83
Shola Shoretire,England,Manchester United,WF,Attacking,R,Creator,Dribbler,Magician,83,83
Omari Forson,England,Manchester United,WF,Balanced,L,Creator,Dribbler,Magician,81,81
Rasmus Hojlund,Denmark,Manchester United,CF,Balanced,L,Sprinter,Striker,Ghost,85,84
Anthony Martial,France,Manchester United,CF,Attacking,R,Creator,Sprinter,Livewire,84,86
Ethan Wheatley,England,Manchester United,CF,Attacking,R,Striker,Creator,Assassin,81,81
Seny Dieng,Senegal,Middlesbrough,GK,Balanced,R,Commander,Orthodox,Overseer,82,
Jamie Jones,England,Middlesbrough,GK,Cautious,R,Distributor,Acrobat,Guardian,80,80
Tom Glover,Australia,Middlesbrough,GK,Cautious,R,Orthodox,Aerial,Wall,79,
Anfernee Dijksteel,Suriname,Middlesbrough,WD ,Balanced,R,Engine,Controller,Box-To-Box,83,
Luke Ayling,England,Middlesbrough,WD ,Balanced,R,Engine,Cover,Dynamo,83,
Darragh Lenihan,Ireland,Middlesbrough,CD,Balanced,R,Stopper,Commander,Leader,84,
Dael Fry,England,Middlesbrough,CD,Cautious,R,Aerial,Stopper,Titan,83,
Matt Clarke,England,Middlesbrough,CD,Balanced,L,Stopper,Aerial,Centre Back,83,
Rav van den Berg,Netherlands,Middlesbrough,CD,Balanced,R,Engine,Stopper,Destroyer,82,
Lukas Engel,England,Middlesbrough,WM,Balanced,L,Engine,Sprinter,Shuttler,83,
Isaiah Jones,England,Middlesbrough,WM,Balanced,R,Dribbler,Creator,Wizard,82,82
Alex Bangura,Sierra Leone,Middlesbrough,WM,Balanced,L,Sprinter,Engine,Shuttler,82,
Alex Gilbert,Ireland,Middlesbrough,WM,Attacking,L,Engine,Creator,Raumdeuter,81,
Samuel Silvera,Australia,Middlesbrough,WM,Attacking,R,Sprinter,Dribbler,Raider,80,
Daniel Barlaser,England,Middlesbrough,CM,Balanced,R,Controller,Creator,Pivot,83,
Riley McGree,Australia,Middlesbrough,CM,Attacking,L,Creator,Engine,Catalyst,83,
Jonny Howson,England,Middlesbrough,CM,Balanced,R,Controller,Engine,Conductor,83,
Hayden Hackney,England,Middlesbrough,CM,Balanced,R,Creator,Engine,Catalyst,83,
Law McCabe,England,Middlesbrough,CM,Balanced,R,Controller,Passer,Regista,80,80
Finn Cartwright,England,Middlesbrough,CM,Balanced,L,Controller,Engine,Conductor,79,
Ian Poveda,England,Middlesbrough,WF,Attacking,L,Dribbler,Creator,Wizard,82,
Marcus Forss,Finland,Middlesbrough,CF,Attacking,R,Striker,Sprinter,Rocket,84,
Emmanuel Latte Lath,Ivory Coast,Middlesbrough,CF,Attacking,R,Sprinter,Dribbler,Raider,83,
Josh Coburn,England,Middlesbrough,CF,Attacking,R,Striker,Powerhouse,Rifle,83,
Sam Greenwood,England,Middlesbrough,CF,Attacking,R,Striker,Engine,Poacher,83,
Matthew Hoppe,USA,Middlesbrough,CF,Attacking,L,Sprinter,Aerial,Interceptor,81,
Jesus Corona,Mexico,Monterry,WM,Attacking,R,Dribbler,Creator,Wizard,84,84
Joris Chotard,France,Montpellier,CM,Balanced,R,Engine,Commander,Driver,84,84
Lorenzo Colombo,Italy,Monza,CF,Attacking,L,Creator,Striker,Fantasista,84,84
Alex Meret,Italy,Napoli,GK,Cautious,L,Acrobat,Orthodox,Shotstopper,85,85
Amir Rrahani,Kosovo,Napoli,CD,Balanced,R,Stopper,Aerial,Centre Back,85,85
Piotr Zielinski,Poland,Napoli,CM,Balanced,R,Passer,Creator,Playmaker,87,87
Andre-Franck Zambo Anguissa,Cameroon,Napoli,CM,Balanced,R,Powerhouse,Engine,Gladiator,85,85
Stanislav Lobotka,Slovakia,Napoli,CM,Balanced,R,Controller,Passer,Regista,85,85
Khvicha Kvaratskhelia,Georgia,Napoli,WF,Attacking,R,Dribbler,Creator,Wizard,89,89
Matteo Politano,Italy,Napoli,WF,Attacking,L,Creator,Striker,Fantasista,85,85
Victor Osimhen,Nigeria,Napoli,CF,Balanced,R,Aerial,Striker,Target,89,89
Giacomo Raspadori,Italy,Napoli,CF,Attacking,R,Creator,Striker,Fantasista,84,84
Nick Pope,England,Newcastle United,GK,Cautious,R,Orthodox,Acrobat,Wall,86,86
Loris Karius,Germany,Newcastle United,GK,Cautious,R,Acrobat,Orthodox,Shotstopper,83,84
Mark Gillespie,Ireland,Newcastle United,GK,Cautious,R,Acrobat,Orthodox,Shotstopper,80,81
Kieran Trippier,England,Newcastle United,WD ,Balanced,R,Passer,Cover,Provider,86,86
Dan Burn,England,Newcastle United,WD ,Cautious,L,Aerial,Stopper,Titan,84,84
Tino Livramento,England,Newcastle United,WD ,Balanced,R,Engine,Powerhouse,Bison,83,84
Matt Targett,England,Newcastle United,WD ,Balanced,L,Engine,Sprinter,Shuttler,82,83
Lewis Hall,England,Newcastle United,WD ,Balanced,L,Engine,Sprinter,Shuttler,82,83
Emil Krafth,Sweden,Newcastle United,WD ,Balanced,R,Sprinter,Engine,Shuttler,82,83
Paul Dummett,England,Newcastle United,WD ,Balanced,L,Cover,Engine,Guardian,81,83
Sven Botman,Netherlands,Newcastle United,CD,Balanced,R,Stopper,Engine,Train,86,86
Fabian Schar,Switzerland,Newcastle United,CD,Attacking,R,Stopper,Striker,Hammer,85,85
Jamal Lascelles,England,Newcastle United,CD,Cautious,R,Stopper,Commander,Leader,82,83
Jacob Murphy,England,Newcastle United,WM,Balanced,R,Sprinter,Engine,Shuttler,83,84
Matt Ritchie,Scotland,Newcastle United,WM,Balanced,L,Passer,Engine,,82,83
Bruno Guimaraes,Brazil,Newcastle United,CM,Balanced,R,Controller,Creator,Pivot,88,89
Sandro Tonali,Italy,Newcastle United,CM,Balanced,R,Controller,Passer,Regista,87,87
Joelinton,Brazil,Newcastle United,CM,Balanced,R,Powerhouse,Engine,Gladiator,86,86
Lewis Miley,England,Newcastle United,CM,Balanced,R,Controller,Engine,Conductor,83,83
Joe Willock,England,Newcastle United,CM,Attacking,R,Creator,Engine,Catalyst,83,83
Sean Longstaff,England,Newcastle United,CM,Balanced,R,Engine,Cover,Dynamo,83,84
Elliot Anderson,Scotland,Newcastle United,CM,Balanced,R,Engine,Creator,Raumdeuter,81,82
Allan Saint-Maximin,France,Newcastle United,WF,Attacking,R,Dribbler,Creator,Wizard,87,87
Harvey Barnes,England,Newcastle United,WF,Attacking,R,Dribbler,Striker,Attacker,87,87
Anthony Gordon,England,Newcastle United,WF,Attacking,R,Creator,Dribbler,Magician,87,87
Miguel Almiron,Paraguay,Newcastle United,WF,Balanced,L,Creator,Dribbler,Magician,86,86
Alexander Isak,Sweden,Newcastle United,CF,Balanced,R,Striker,Creator,Assassin,88,88
Callum Wilson,England,Newcastle United,CF,Attacking,R,Striker,Aerial,Hitman,85,86
Andy Carroll,England,Newcastle United,CF,Attacking,L,Aerial,Striker,Target,82,84
Juan Sforza,Argentina,Newell's,CM,Attacking,L,Creator,Passer,Maestro,84,84
Andreas Schjelderup,Norway,Nordsjaelland,WF,Attacking,R,Dribbler,Creator,Wizard,84,84
George Long,England,Norwich City,GK,Balanced,L,Acrobat,Distributor,All-Rounder,83,
Daniel Barden,Wales,Norwich City,GK,Cautious,R,Aerial,Orthodox,Shotstopper,81,
Dimitris Giannoulis,Greece,Norwich City,WD ,Balanced,L,Sprinter,Engine,Shuttler,83,83
Sam McCallum,England,Norwich City,WD ,Balanced,L,Engine,Cover,Dynamo,83,
Jack Stacey,England,Norwich City,WD ,Balanced,R,Engine,Sprinter,Shuttler,83,
Kellen Fisher,England,Norwich City,WD ,Balanced,R,Sprinter,Engine,Shuttler,80,
Ben Gibson,England,Norwich City,CD,Balanced,L,Stopper,Commander,Leader,85,
Grant Hanley,Scotland,Norwich City,CD,Cautious,R,Stopper,Commander,Leader,84,
Danny Batth,England,Norwich City,CD,Cautious,R,Stopper,Powerhouse,Rock,82,82
Borja Sainz,Spain,Norwich City,WM,Attacking,R,Creator,Dribbler,Magician,84,
Christian Fassnacht,Switzerland,Norwich City,WM,Balanced,R,Engine,Creator,Raumdeuter,83,83
Onel Hernandez,Cuba,Norwich City,WM,Balanced,R,Engine,Dribbler,Tornate,80,
Gabriel Sara,Brazil,Norwich City,CM,Balanced,L,Creator,Engine,Catalyst,85,85
Marcelino Nunez,Chile,Norwich City,CM,Attacking,R,Creator,Passer,Maestro,84,
Kenny McLean,Scotland,Norwich City,CM,Balanced,L,Controller,Commander,Mastermind,83,83
Jacob Sorensen,Denmark,Norwich City,CM,Balanced,R,Powerhouse,Engine,Gladiator,83,
Liam Gibbs,England,Norwich City,CM,Balanced,R,Controller,Engine,Conductor,82,82
Jonathan Rowe,England,Norwich City,WF,Attacking,R,Dribbler,Sprinter,Winger,82,
Josh Sargent,USA,Norwich City,CF,Balanced,R,Engine,Striker,Livewire,83,83
Sydney van Hooijdonk,Netherlands,Norwich City,CF,Attacking,R,Striker,Aerial,Hitman,83,
Ashley Barnes,England,Norwich City,CF,Balanced,R,Engine,Striker,Livewire,83,
Matz Sels,Belgium,Nottingham Forest,GK,Cautious,R,Acrobat,Sweeper,Hawk,83,83
Odysseas Vlachodimos,Greece,Nottingham Forest,GK,Balanced,R,Acrobat,Orthodox,Shotstopper,83,83
Matt Turner,USA,Nottingham Forest,GK,Cautious,R,Acrobat,Orthodox,Shotstopper,82,82
Nuno Tavares,Portugal,Nottingham Forest,WD ,Attacking,L,Sprinter,Engine,Shuttler,84,84
Gonzalo Montiel,Argentina,Nottingham Forest,WD ,Attacking,R,Engine,Sprinter,Shuttler,84,84
Ola Aina,Nigeria,Nottingham Forest,WD ,Attacking,R,Sprinter,Engine,Shuttler,83,83
Neco Williams,Wales,Nottingham Forest,WD ,Balanced,R,Engine,Sprinter,Shuttler,82,83
Harry Toffolo,England,Nottingham Forest,WD ,Balanced,L,Engine,Sprinter,Shuttler,81,81
Murillo,Brazil,Nottingham Forest,CD,Attacking,L,Stopper,Powerhouse,Rock,85,85
Moussa Niakhate,Senegal,Nottingham Forest,CD,Balanced,L,Stopper,Commander,Leader,84,84
Felipe,Brazil,Nottingham Forest,CD,Cautious,R,Stopper,Commander,Leader,84,85
Willy Boly,Ivory Coast,Nottingham Forest,CD,Cautious,R,Stopper,Aerial,Centre Back,82,82
Andrew Omobamidele,Ireland,Nottingham Forest,CD,Cautious,R,Stopper,Sprinter,Shadow,82,82
Morgan Gibbs-White,England,Nottingham Forest,CM,Attacking,R,Creator,Dribbler,Magician,86,86
Ibrahim Sangare,Ivory Coast,Nottingham Forest,CM,Cautious,R,Aerial,Powerhouse,Colossus,85,85
Danilo,Brazil,Nottingham Forest,CM,Balanced,L,Creator,Engine,Catalyst,84,84
Ryan Yates,England,Nottingham Forest,CM,Balanced,R,Engine,Commander,Driver,84,84
Gio Reyna,USA,Nottingham Forest,CM,Attacking,R,Creator,Dribbler,Magician,83,84
Cheikhou Kouyate,Senegal,Nottingham Forest,CM,Cautious,R,Engine,Powerhouse,Bison,83,84
Lewis O'Brien,England,Nottingham Forest,CM,Balanced,R,Engine,Controller,Box-To-Box,83,83
Harry Arter,Ireland,Nottingham Forest,CM,Balanced,L,Controller,Passer,Regista,81,83
Ateef Konate,France,Nottingham Forest,CM,Attacking,R,Creator,Dribbler,Magician,80,80
Callum Hudson-Odoi,England,Nottingham Forest,WF,Attacking,R,Dribbler,Creator,Wizard,86,86
Anthony Elanga,Sweden,Nottingham Forest,WF,Balanced,R,Sprinter,Striker,Ghost,84,84
Taiwo Awoniyi,Nigeria,Nottingham Forest,CF,Balanced,R,Powerhouse,Striker,Spearhead,85,85
Chris Wood,New Zealand,Nottingham Forest,CF,Balanced,R,Aerial,Striker,Target,84,84
Divock Origi,Belgium,Nottingham Forest,CF,Attacking,R,Striker,Creator,Assassin,83,84
Rodrigo Ribeiro,Portugal,Nottingham Forest,CF,Balanced,R,Creator,Dribbler,Magician,81,81
Romain Perraud,France,OGC Nice,WD ,Attacking,L,Passer,Cover,Provider,84,84
Jean-Clair Todibo,France,OGC Nice,CD,Attacking,R,Stopper,Controller,Lynchpin,85,85
Khephren Thuram,France,OGC Nice,CM,Balanced,R,Engine,Controller,Box-To-Box,85,85
Valentin Rosier,France,OGC Nice,WD,,,Distributor,Sprinter,,On Loan,
Thilo Kehrer,Germany,OGC Nice,WD,,,Stopper,Distributor,,On Loan,
Romain Perraud,France,OGC Nice,WD,,,Sprinter,Distributor,,On Loan,
Vanderson,Brazil,OGC Nice,WD,,,Sprinter,Distributor,,,
Caio Henrique,Brazil,OGC Nice,WD,,,Sprinter,Distributor,,,
Kassoum Ouattara,France,OGC Nice,WD,,,Sprinter,Distributor,,,
Jordan Lotomba,Switzerland,OGC Nice,WD,,,Distributor,Stopper,,,
Wilfried Singo,Ivory Coast,OGC Nice,WD,,,Sprinter,Distributor,,,
Melvin Bard,France,OGC Nice,WD,,,Sprinter,Distributor,,,
Ismail Jakobs,Senegal,OGC Nice,WD,,,Sprinter,Distributor,,,
Marcin Bułka,Poland,OGC Nice,Goalkeeper,,,Stopper,Distributor,,,
Radosław Majecki,Poland,OGC Nice,Goalkeeper,,,Stopper,Distributor,,,
Maxime Dupé,France,OGC Nice,Goalkeeper,,,Stopper,Distributor,,,
Yann Liénard,France,OGC Nice,Goalkeeper,,,Stopper,Distributor,,,
Philipp Köhn,Switzerland,OGC Nice,Goalkeeper,,,Stopper,Distributor,,,
Dante,Brazil,OGC Nice,Central Defender,,Right,Stopper,Powerhouse,,Captain,
Mohammed Salisu,Ghana,OGC Nice,Central Defender,,,Stopper,Cover,,,
Jean-Clair Todibo,France,OGC Nice,Central Defender,,,Stopper,Cover,,,
Amidou Doumbouya,France,OGC Nice,Central Defender,,,Stopper,Powerhouse,,,
Antoine Mendy,France,OGC Nice,Central Defender,,,Cover,Stopper,,,
Yannis Nahounou,France,OGC Nice,Central Defender,,,Stopper,Cover,,,
Guillermo Maripán,Chile,OGC Nice,Central Defender,,,Stopper,Powerhouse,,,
